bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,house_age,is_renovated,years_since_renovation,city_target_enc,zip_target_enc,sqft_living_per_bathroom,lot_to_living_ratio,total_rooms,bath_bed_ratio
4.0,2.5,2240,14667,2.0,0,0,4,0,25,0,25,674250.625,510118.0,640.0,6.5477678571428575,6.5,0.5
4.0,2.5,2700,4004,2.0,0,0,3,0,10,1,11,611821.4210526316,632427.4029850747,771.4285714285714,1.482962962962963,6.5,0.5
3.0,2.5,3030,30007,1.5,0,0,4,0,22,0,22,602057.1753246753,636714.1129032258,865.7142857142857,9.903300330033003,5.5,0.625
3.0,1.75,1830,5120,1.5,0,2,5,0,111,0,111,583475.1987418453,577872.32,665.4545454545455,2.797814207650273,4.75,0.4375
3.0,2.5,2220,6049,2.0,0,0,4,0,24,0,24,302187.765625,282441.9347826087,634.2857142857143,2.7247747747747746,5.5,0.625
3.0,2.5,2090,7640,1.0,0,0,3,730,52,1,0,428665.7159090909,382164.4375,597.1428571428571,3.6555023923444976,5.5,0.625
3.0,1.75,1600,6120,1.5,0,0,3,0,90,1,3,570223.1185050136,610774.3578947368,581.8181818181819,3.825,4.75,0.4375
4.0,1.75,2010,8625,1.0,0,0,4,670,57,1,13,423979.98295454547,379153.1549295775,730.9090909090909,4.291044776119403,5.75,0.35
2.0,1.0,830,4000,1.0,0,0,3,0,59,1,9,574543.2427470535,566680.5729166666,415.0,4.819277108433735,3.0,0.3333333333333333
4.0,2.5,2010,7226,2.0,0,0,3,0,19,0,19,308362.248,375611.3,574.2857142857143,3.5950248756218905,6.5,0.5
3.0,1.0,1050,5402,1.5,0,0,4,0,108,1,24,583475.1987418453,662231.5294117647,525.0,5.144761904761904,4.0,0.25
4.0,2.5,2150,39449,1.0,0,0,3,730,36,0,36,730700.0,730700.0,614.2857142857143,18.348372093023254,6.5,0.5
3.0,1.0,860,11900,1.0,0,0,4,0,51,0,51,301453.96774193546,287895.1666666667,430.0,13.837209302325581,4.0,0.25
3.0,2.5,3100,20553,1.0,0,0,3,0,60,1,9,423979.98295454547,754622.6341463415,885.7142857142857,6.63,5.5,0.625
3.0,1.0,1100,17334,1.0,0,0,3,0,36,0,36,306983.0317460318,273470.65789473685,550.0,15.758181818181818,4.0,0.25
3.0,1.5,1830,8000,1.0,0,0,4,0,57,1,13,854623.3027093596,621811.7647058824,732.0,4.371584699453552,4.5,0.375
2.0,1.75,1250,34395,1.0,0,0,4,0,64,1,31,290510.51923076925,297778.6111111111,454.54545454545456,27.516,3.75,0.5833333333333334
3.0,2.5,1820,4883,2.0,0,0,3,0,9,0,9,447643.1818181818,447643.1818181818,520.0,2.6829670329670328,5.5,0.625
3.0,2.0,2090,42689,1.5,0,0,3,0,55,1,16,468500.0,468500.0,696.6666666666666,20.42535885167464,5.0,0.5
3.0,3.5,2100,12384,2.0,0,0,3,0,34,0,34,352033.1,271166.2641509434,466.6666666666667,5.897142857142857,6.5,0.875
4.0,2.5,2310,14023,2.0,0,0,3,0,23,0,23,413841.8,413841.8,660.0,6.070562770562771,6.5,0.5
4.0,2.25,2060,5649,1.0,0,0,5,700,73,0,73,583475.1987418453,788787.2272727273,633.8461538461538,2.742233009708738,6.25,0.45
4.0,2.25,4470,60373,2.0,0,0,3,0,26,1,14,612917.84375,554207.5555555555,1375.3846153846155,13.506263982102908,6.25,0.45
3.0,1.0,1660,7500,1.0,0,0,4,600,74,1,13,574543.2427470535,443537.9032258064,830.0,4.518072289156627,4.0,0.25
5.0,4.5,3810,8019,2.0,0,0,3,0,6,0,6,712166.302173913,775557.8101851852,692.7272727272727,2.104724409448819,9.5,0.75
3.0,1.75,2110,10200,2.0,0,0,4,0,48,0,48,377807.7863636364,523649.19402985077,767.2727272727273,4.834123222748815,4.75,0.4375
2.0,2.0,2370,217800,1.5,0,0,3,770,22,0,22,609064.7603305785,593956.5636363636,790.0,91.89873417721519,4.0,0.6666666666666666
3.0,2.25,1970,3716,2.0,0,0,3,0,17,0,17,379453.5624401914,390117.4745762712,606.1538461538462,1.8862944162436548,5.25,0.5625
4.0,2.5,2470,33305,2.0,0,0,3,0,21,0,21,662070.8855421686,692332.75,705.7142857142857,13.483805668016194,6.5,0.5
3.0,1.0,1480,7830,1.0,0,0,3,0,62,1,6,433780.94444444444,378450.7192982456,740.0,5.29054054054054,4.0,0.25
5.0,3.0,2257,10117,1.0,0,0,3,894,9,0,9,260515.44444444444,273801.64705882355,564.25,4.482498892334958,8.0,0.5
2.0,1.0,700,6000,1.0,0,0,4,0,65,1,29,420507.6153846154,378368.49253731343,350.0,8.571428571428571,3.0,0.3333333333333333
4.0,2.0,1630,9010,1.0,0,0,4,580,39,0,39,308362.248,375611.3,543.3333333333334,5.52760736196319,6.0,0.4
4.0,2.5,3430,10157,2.0,0,0,3,0,14,0,14,665473.701171875,527234.776119403,980.0,2.9612244897959186,6.5,0.5
5.0,1.75,2220,6000,1.5,0,0,3,800,91,1,16,583475.1987418453,788787.2272727273,807.2727272727273,2.7027027027027026,6.75,0.2916666666666667
3.0,1.75,1340,7473,1.0,0,0,4,0,41,0,41,294280.725,238853.55172413794,487.27272727272725,5.576865671641791,4.75,0.4375
2.0,1.0,980,2130,1.0,0,0,4,120,96,1,40,583475.1987418453,552240.609375,490.0,2.173469387755102,3.0,0.3333333333333333
3.0,2.5,2580,13096,2.0,0,0,3,0,28,0,28,667110.3374233128,649564.5408163265,737.1428571428571,5.075968992248062,5.5,0.625
4.0,2.5,2230,4541,2.0,0,0,3,0,8,0,8,319992.64705882355,331194.18666666665,637.1428571428571,2.036322869955157,6.5,0.5
4.0,2.0,2290,11137,1.0,0,0,4,0,59,1,5,859215.5687192117,1307172.904,763.3333333333334,4.8633187772925766,6.0,0.4
3.0,1.0,1260,8280,1.0,0,0,3,0,68,0,68,570223.1185050136,610774.3578947368,630.0,6.571428571428571,4.0,0.25
4.0,2.75,1680,11180,1.0,0,0,4,0,48,0,48,664018.5575757576,639101.3958333334,448.0,6.654761904761905,6.75,0.55
4.0,3.25,3200,7081,2.0,0,0,3,0,10,1,11,704425.8029661017,793072.1490384615,752.9411764705883,2.2128125,7.25,0.65
4.0,2.5,3320,7644,2.0,0,0,3,0,19,0,19,859215.5687192117,827419.403125,948.5714285714286,2.302409638554217,6.5,0.5
4.0,2.5,3040,24123,2.0,0,0,3,0,15,0,15,297123.8925619835,363214.4727272727,868.5714285714286,7.935197368421052,6.5,0.5
4.0,2.75,2270,7375,1.0,0,0,4,980,41,0,41,675464.6038732395,521302.5714285714,605.3333333333334,3.248898678414097,6.75,0.55
3.0,2.5,2910,17172,2.0,0,0,3,0,25,0,25,298547.1904761905,300771.1538461539,831.4285714285714,5.901030927835052,5.5,0.625
5.0,2.25,2510,9887,2.0,0,0,3,0,42,1,12,1204170.349206349,1204170.349206349,772.3076923076923,3.939043824701195,7.25,0.375
2.0,1.0,1240,7200,1.0,0,0,3,0,47,1,3,345922.0,270748.24,620.0,5.806451612903226,3.0,0.3333333333333333
3.0,2.75,2580,5200,2.0,0,0,3,0,6,0,6,371872.2878787879,510118.0,688.0,2.0155038759689923,5.75,0.6875
3.0,2.75,2470,3600,2.0,0,0,3,0,7,0,7,609064.7603305785,621249.6153846154,658.6666666666666,1.45748987854251,5.75,0.6875
4.0,3.5,4910,9444,1.5,0,0,3,1800,7,0,7,692567.8918918918,634856.3076923077,1091.111111111111,1.9234215885947046,7.5,0.7
3.0,2.5,1690,5025,2.0,0,0,3,0,11,0,11,291133.71153846156,283302.9365079365,482.85714285714283,2.973372781065089,5.5,0.625
4.0,2.5,2240,12032,1.0,0,0,3,0,31,1,5,712166.302173913,657703.171875,640.0,5.371428571428571,6.5,0.5
3.0,2.0,1650,7352,1.0,0,0,3,490,35,1,0,377807.7863636364,347522.01615384617,550.0,4.455757575757576,5.0,0.5
4.0,2.5,2710,5880,2.0,0,0,3,0,16,1,8,294280.725,357244.34545454546,774.2857142857143,2.169741697416974,6.5,0.5
3.0,1.5,1260,10350,1.0,0,0,3,0,55,1,25,859215.5687192117,631745.0,504.0,8.214285714285714,4.5,0.375
3.0,1.0,1150,8100,1.0,0,0,3,0,82,0,82,573185.0026954178,232418.88888888888,575.0,7.043478260869565,4.0,0.25
4.0,2.75,2550,7636,1.0,0,0,3,1110,28,0,28,707300.656504065,637825.9692307692,680.0,2.9945098039215687,6.75,0.55
3.0,1.75,1490,6930,1.0,0,0,4,0,24,0,24,306368.0406504065,291247.46153846156,541.8181818181819,4.651006711409396,4.75,0.4375
4.0,1.75,2020,7865,1.0,0,0,4,1010,51,0,51,370580.66352040815,502494.4029850746,734.5454545454545,3.8935643564356437,5.75,0.35
2.0,1.0,1320,4520,1.0,0,1,3,0,102,1,43,583475.1987418453,639284.1666666666,660.0,3.4242424242424243,3.0,0.3333333333333333
3.0,1.0,1230,10350,1.0,0,0,4,0,57,1,13,371872.2878787879,307678.125,615.0,8.414634146341463,4.0,0.25
4.0,2.5,2070,7800,2.0,0,0,3,0,25,0,25,298547.1904761905,300771.1538461539,591.4285714285714,3.7681159420289854,6.5,0.5
4.0,1.75,2930,11562,1.0,0,3,3,1260,67,1,2,583475.1987418453,552240.609375,1065.4545454545455,3.946075085324232,5.75,0.35
3.0,1.0,1090,8520,1.0,0,0,3,0,47,1,3,290510.51923076925,297778.6111111111,545.0,7.81651376146789,4.0,0.25
3.0,1.0,1400,7066,1.0,0,0,3,0,57,1,14,570223.1185050136,468929.3650793651,700.0,5.047142857142857,4.0,0.25
4.0,2.0,1550,4815,1.5,0,0,3,0,105,1,10,573185.0026954178,576457.3465346535,516.6666666666666,3.106451612903226,6.0,0.4
3.0,1.0,1220,13000,1.0,0,0,4,0,59,1,5,428665.7159090909,382164.4375,610.0,10.655737704918034,4.0,0.25
3.0,2.5,1870,7344,1.0,0,0,3,400,34,0,34,661873.9341085271,490319.85294117645,534.2857142857143,3.9272727272727272,5.5,0.625
3.0,2.25,2150,30476,2.0,0,0,3,0,23,0,23,338981.5238095238,266966.6,661.5384615384615,14.174883720930232,5.25,0.5625
3.0,1.0,980,3090,1.5,0,0,3,0,111,1,9,574543.2427470535,445100.0,490.0,3.1530612244897958,4.0,0.25
3.0,1.5,1490,8475,1.0,0,0,4,0,51,0,51,667110.3374233128,649564.5408163265,596.0,5.6879194630872485,4.5,0.375
3.0,1.5,1120,7000,1.0,0,0,3,0,59,1,9,881585.4168316831,679366.6666666666,448.0,6.25,4.5,0.375
3.0,2.25,1180,9630,2.0,0,0,3,0,28,0,28,451624.14634146343,451624.14634146343,363.0769230769231,8.161016949152541,5.25,0.5625
4.0,2.5,3240,20301,2.0,0,0,3,0,29,0,29,664018.5575757576,639101.3958333334,925.7142857142857,6.265740740740741,6.5,0.5
4.0,2.5,2150,6807,2.0,0,0,4,0,23,0,23,297151.21774193546,287917.39130434784,614.2857142857143,3.166046511627907,6.5,0.5
3.0,2.5,2240,10800,2.0,0,0,3,0,18,0,18,445182.39130434784,445182.39130434784,640.0,4.821428571428571,5.5,0.625
3.0,2.0,1400,7384,1.0,0,0,3,250,35,1,0,376968.54547619045,346675.59929577465,466.6666666666667,5.274285714285714,5.0,0.5
3.0,2.25,1980,40887,1.0,0,0,4,0,34,0,34,664524.1592356688,667790.3,609.2307692307693,20.65,5.25,0.5625
3.0,1.0,1330,20562,1.5,0,0,3,0,55,1,25,400620.86486486485,400620.86486486485,665.0,15.46015037593985,4.0,0.25
4.0,2.5,3200,7535,2.0,0,0,3,0,8,0,8,583475.1987418453,930145.0333333333,914.2857142857143,2.3546875,6.5,0.5
2.0,1.0,1490,6000,1.0,0,0,3,400,68,0,68,576183.7791741472,1007907.8,745.0,4.026845637583893,3.0,0.3333333333333333
5.0,4.25,3920,16258,2.0,0,0,3,1020,24,1,5,854623.3027093596,1326856.5666666667,746.6666666666666,4.147448979591837,9.25,0.7083333333333334
5.0,1.75,2000,3750,2.0,0,0,4,0,93,0,93,576183.7791741472,581484.52,727.2727272727273,1.875,6.75,0.2916666666666667
4.0,2.5,2680,9185,2.0,0,0,3,0,25,0,25,609064.7603305785,621249.6153846154,765.7142857142857,3.4272388059701493,6.5,0.5
4.0,2.0,1670,9987,1.0,0,0,3,0,47,1,3,289521.22794117645,261910.125,556.6666666666666,5.980239520958084,6.0,0.4
4.0,3.0,3150,9130,2.0,0,0,3,0,13,0,13,704425.8029661017,793072.1490384615,787.5,2.8984126984126983,7.0,0.6
4.0,3.25,2740,7266,2.0,0,0,3,680,11,0,11,602238.7424242424,586241.8196721311,644.7058823529412,2.651824817518248,7.25,0.65
4.0,1.75,1890,8000,1.0,0,0,4,640,54,1,13,428665.7159090909,382164.4375,687.2727272727273,4.232804232804233,5.75,0.35
7.0,3.5,2870,29699,1.0,0,0,3,1350,53,1,10,583475.1987418453,455981.53846153844,637.7777777777778,10.34808362369338,10.5,0.4375
3.0,1.0,1160,10384,1.0,0,0,4,0,45,0,45,341878.1945205479,341878.1945205479,580.0,8.951724137931034,4.0,0.25
4.0,1.75,3550,19865,2.0,0,0,3,0,52,1,12,1789164.2857142857,1789164.2857142857,1290.909090909091,5.595774647887324,5.75,0.35
3.0,1.75,1790,6117,1.0,0,2,3,440,74,1,18,576183.7791741472,760659.568627451,650.9090909090909,3.41731843575419,4.75,0.4375
3.0,1.75,1680,250470,1.0,0,0,4,610,74,1,13,413841.8,413841.8,610.9090909090909,149.08928571428572,4.75,0.4375
3.0,2.5,4560,17622,2.0,0,0,4,760,28,0,28,712166.302173913,657703.171875,1302.857142857143,3.8644736842105263,5.5,0.625
3.0,2.25,1590,7748,2.0,0,0,4,0,23,0,23,298547.1904761905,300771.1538461539,489.2307692307692,4.8729559748427675,5.25,0.5625
3.0,1.0,1630,10304,1.0,0,0,5,0,61,0,61,402504.4879518072,381644.5188679245,815.0,6.321472392638037,4.0,0.25
3.0,2.5,2700,7434,2.0,0,0,3,0,23,0,23,610245.4411764706,560633.5,771.4285714285714,2.7533333333333334,5.5,0.625
3.0,2.5,1700,7496,2.0,0,0,3,0,20,0,20,376968.54547619045,324440.0,485.7142857142857,4.409411764705882,5.5,0.625
4.0,3.25,3740,12080,1.0,0,0,3,1740,26,1,14,607079.2441860465,660496.5277777778,880.0,3.229946524064171,7.25,0.65
4.0,3.0,1980,5352,2.5,0,0,3,0,73,1,9,576183.7791741472,509155.26219512196,495.0,2.703030303030303,7.0,0.6
2.0,1.0,880,6345,1.0,0,0,3,0,95,1,13,583475.1987418453,300070.8333333333,440.0,7.2102272727272725,3.0,0.3333333333333333
3.0,2.0,1400,6200,1.0,0,0,3,700,66,1,20,428665.7159090909,382164.4375,466.6666666666667,4.428571428571429,5.0,0.5
4.0,2.0,2050,4000,1.5,0,0,5,840,73,0,73,576183.7791741472,619323.25,683.3333333333334,1.951219512195122,6.0,0.4
3.0,2.5,2360,4638,2.0,0,3,3,0,18,0,18,583475.1987418453,600662.226744186,674.2857142857143,1.9652542372881356,5.5,0.625
4.0,2.0,2560,7798,1.0,0,0,4,670,67,1,26,583475.1987418453,600662.226744186,853.3333333333334,3.04609375,6.0,0.4
3.0,1.5,1340,10224,1.0,0,0,4,0,58,0,58,859295.1570351758,809147.9375,536.0,7.629850746268657,4.5,0.375
3.0,1.0,1060,5200,1.0,0,0,5,0,44,0,44,271876.92307692306,313686.0298507463,530.0,4.90566037735849,4.0,0.25
3.0,1.5,850,2500,1.0,0,0,3,0,28,0,28,573185.0026954178,299231.52173913043,340.0,2.9411764705882355,4.5,0.375
4.0,1.75,1880,7303,1.0,0,0,3,870,38,0,38,654481.2884615385,520942.46376811597,683.6363636363636,3.8845744680851064,5.75,0.35
3.0,1.0,1230,12305,1.0,0,0,3,0,59,1,24,859295.1570351758,1264508.6,615.0,10.004065040650406,4.0,0.25
4.0,1.75,2290,10290,1.0,0,0,3,950,54,1,2,583475.1987418453,371058.47297297296,832.7272727272727,4.493449781659389,5.75,0.35
3.0,1.0,1660,6582,1.0,0,0,5,660,68,0,68,576183.7791741472,368028.3015873016,830.0,3.9650602409638553,4.0,0.25
3.0,2.5,1840,2875,2.0,0,0,4,0,17,0,17,576183.7791741472,616646.6086956522,525.7142857142857,1.5625,5.5,0.625
4.0,2.5,3020,17810,1.0,0,0,3,1420,35,1,0,473692.0,384471.0,862.8571428571429,5.897350993377484,6.5,0.5
3.0,1.75,1410,6886,1.0,0,0,3,0,90,1,1,583475.1987418453,378450.7192982456,512.7272727272727,4.883687943262411,4.75,0.4375
3.0,1.0,1010,9514,1.0,0,0,3,0,45,1,4,371872.2878787879,510118.0,505.0,9.41980198019802,4.0,0.25
3.0,1.75,1960,8136,1.0,0,0,3,980,66,1,20,576183.7791741472,286897.82608695654,712.7272727272727,4.151020408163265,4.75,0.4375
5.0,3.75,3580,14275,2.0,0,0,3,390,15,0,15,611394.2276422764,599392.1333333333,753.6842105263158,3.9874301675977653,8.75,0.625
4.0,2.5,2240,7200,2.0,0,0,3,0,19,0,19,570223.1185050136,430721.18644067796,640.0,3.2142857142857144,6.5,0.5
4.0,2.5,3310,5404,2.0,0,0,3,0,10,1,11,662070.8855421686,637280.5326086957,945.7142857142857,1.6326283987915409,6.5,0.5
3.0,2.5,1232,1130,3.0,0,0,3,0,7,0,7,583475.1987418453,455981.53846153844,352.0,0.9172077922077922,5.5,0.625
4.0,3.5,3930,5680,2.0,0,1,3,1110,1,1,91,602238.7424242424,586241.8196721311,873.3333333333334,1.44529262086514,7.5,0.7
3.0,2.5,1720,3600,2.0,0,0,3,0,4,0,4,664018.5575757576,696975.4117647059,491.42857142857144,2.0930232558139537,5.5,0.625
3.0,2.25,1490,974,2.0,0,0,3,270,5,0,5,583475.1987418453,300070.8333333333,458.46153846153845,0.6536912751677852,5.25,0.5625
3.0,2.5,3150,151588,2.0,0,0,3,0,7,0,7,730700.0,730700.0,900.0,48.123174603174604,5.5,0.625
4.0,2.5,3950,10856,3.0,0,0,3,0,1,1,91,704425.8029661017,793072.1490384615,1128.5714285714287,2.748354430379747,6.5,0.5
5.0,2.75,3030,10335,2.0,0,0,3,0,1,1,91,635820.0,390117.4745762712,808.0,3.410891089108911,7.75,0.4583333333333333
2.0,1.5,1070,9643,1.0,0,0,3,0,29,0,29,301453.96774193546,287895.1666666667,428.0,9.01214953271028,3.5,0.5
3.0,2.5,2320,36847,2.0,0,2,3,0,22,0,22,400620.86486486485,400620.86486486485,662.8571428571429,15.882327586206896,5.5,0.625
1.0,1.0,700,5100,1.0,0,0,3,0,72,1,15,583475.1987418453,600662.226744186,350.0,7.285714285714286,2.0,0.5
3.0,2.5,2720,6439,2.0,0,0,3,0,9,0,9,547301.5576923077,547301.5576923077,777.1428571428571,2.367279411764706,5.5,0.625
3.0,2.5,1800,5761,2.0,0,0,4,0,24,0,24,573185.0026954178,299231.52173913043,514.2857142857143,3.2005555555555554,5.5,0.625
3.0,1.75,1560,4049,1.5,0,2,3,560,88,1,11,573185.0026954178,446315.6779661017,567.2727272727273,2.5955128205128206,4.75,0.4375
3.0,2.0,1760,11410,1.0,0,0,5,700,37,0,37,377807.7863636364,347522.01615384617,586.6666666666666,6.482954545454546,5.0,0.5
4.0,3.25,3120,5000,2.0,0,0,3,750,9,0,9,573185.0026954178,594233.6460674157,734.1176470588235,1.6025641025641026,7.25,0.65
2.0,1.0,2020,7200,1.0,0,3,4,320,67,1,26,574543.2427470535,373425.72222222225,1010.0,3.5643564356435644,3.0,0.3333333333333333
3.0,2.0,1450,2400,1.5,0,0,3,0,114,1,11,583475.1987418453,543333.5897435897,483.3333333333333,1.6551724137931034,5.0,0.5
4.0,2.25,1860,7000,1.0,0,0,3,740,35,1,0,298547.1904761905,296686.537037037,572.3076923076923,3.763440860215054,6.25,0.45
4.0,2.25,2270,7800,1.0,0,0,3,980,37,1,10,655071.1991869919,514387.5806451613,698.4615384615385,3.436123348017621,6.25,0.45
3.0,2.5,1480,15639,2.0,0,0,3,0,27,1,14,421049.06666666665,421049.06666666665,422.85714285714283,10.566891891891892,5.5,0.625
5.0,1.0,1460,6032,2.0,0,0,4,0,73,1,16,345922.0,270748.24,730.0,4.131506849315069,6.0,0.16666666666666666
4.0,3.5,1850,6519,2.0,0,0,3,720,28,0,28,294129.8971962617,292973.1515151515,411.1111111111111,3.523783783783784,7.5,0.7
3.0,2.5,2170,5000,2.0,0,0,3,0,11,0,11,589927.1679389313,617858.71875,620.0,2.304147465437788,5.5,0.625
3.0,1.75,1726,197326,2.0,0,0,4,0,32,1,3,476616.0,476616.0,627.6363636363636,114.32560834298957,4.75,0.4375
3.0,1.75,1180,10541,1.0,0,0,4,240,33,0,33,692567.8918918918,634856.3076923077,429.09090909090907,8.933050847457627,4.75,0.4375
4.0,1.5,1370,9957,1.0,0,0,3,470,42,1,12,665473.701171875,527234.776119403,548.0,7.267883211678832,5.5,0.3
3.0,2.5,2670,13218,1.0,0,0,4,0,26,0,26,298517.84,334007.40625,762.8571428571429,4.950561797752809,5.5,0.625
3.0,1.0,1260,6826,1.0,0,0,3,540,70,0,70,576183.7791741472,460224.62686567166,630.0,5.417460317460318,4.0,0.25
4.0,1.0,1980,7991,1.5,0,0,3,0,52,1,11,377807.7863636364,347522.01615384617,990.0,4.035858585858586,5.0,0.2
3.0,2.0,2050,3933,1.0,0,0,3,870,88,1,13,576183.7791741472,1007907.8,683.3333333333334,1.9185365853658536,5.0,0.5
5.0,2.75,2830,5310,2.0,0,0,3,0,8,0,8,659713.198757764,628759.967032967,754.6666666666666,1.8763250883392226,7.75,0.4583333333333333
2.0,1.0,910,3600,1.0,0,0,4,0,105,1,25,583475.1987418453,901820.6896551724,455.0,3.956043956043956,3.0,0.3333333333333333
4.0,2.5,2440,4000,2.0,0,0,3,0,5,0,5,339556.4805970149,339556.4805970149,697.1428571428571,1.639344262295082,6.5,0.5
3.0,2.0,2180,5440,1.0,0,0,5,1080,110,0,110,576183.7791741472,581484.52,726.6666666666666,2.4954128440366974,5.0,0.5
3.0,2.0,1900,6660,1.0,0,0,5,950,48,0,48,345402.7394736842,345402.7394736842,633.3333333333334,3.5052631578947366,5.0,0.5
3.0,2.25,1520,1221,3.0,0,0,3,0,1,1,91,570223.1185050136,574002.5,467.6923076923077,0.8032894736842106,5.25,0.5625
3.0,2.0,2220,6641,1.0,0,2,4,1000,67,1,26,583475.1987418453,788787.2272727273,740.0,2.9914414414414416,5.0,0.5
4.0,2.75,3280,24440,2.0,0,0,3,0,18,0,18,632047.53125,676773.2142857143,874.6666666666666,7.451219512195122,6.75,0.55
3.0,2.5,2740,83199,2.0,0,4,3,0,41,1,1,297151.21774193546,265148.35714285716,782.8571428571429,30.364598540145984,5.5,0.625
2.0,1.0,830,6017,1.0,0,0,4,0,60,1,35,433780.94444444444,378450.7192982456,415.0,7.249397590361446,3.0,0.3333333333333333
2.0,1.0,1010,5200,1.0,0,0,3,0,59,1,9,335615.4146341463,334815.04761904763,505.0,5.148514851485149,3.0,0.3333333333333333
3.0,2.25,2060,38377,1.0,0,0,4,500,36,1,14,291133.71153846156,302512.97297297296,633.8461538461538,18.629611650485437,5.25,0.5625
3.0,2.25,1990,7340,2.0,0,0,3,0,30,0,30,612917.84375,554207.5555555555,612.3076923076923,3.6884422110552766,5.25,0.5625
4.0,2.5,2280,7568,2.0,0,0,4,0,13,0,13,379453.5624401914,390117.4745762712,651.4285714285714,3.319298245614035,6.5,0.5
3.0,2.5,1870,5874,2.0,0,0,3,0,9,0,9,298517.84,334007.40625,534.2857142857143,3.1411764705882352,5.5,0.625
3.0,2.25,1720,4000,1.5,0,0,4,270,93,0,93,576183.7791741472,947948.46875,529.2307692307693,2.3255813953488373,5.25,0.5625
2.0,1.0,870,6150,1.0,0,0,3,0,73,1,20,570223.1185050136,303242.85714285716,435.0,7.068965517241379,3.0,0.3333333333333333
3.0,2.0,1020,1204,2.0,0,0,3,300,10,1,11,573185.0026954178,446315.6779661017,340.0,1.1803921568627451,5.0,0.5
3.0,1.5,1260,3135,1.5,0,0,3,0,83,0,83,573185.0026954178,666351.088888889,504.0,2.488095238095238,4.5,0.375
3.0,2.5,2370,7875,2.0,0,0,3,0,11,0,11,573991.6862745098,573991.6862745098,677.1428571428571,3.3227848101265822,5.5,0.625
3.0,1.0,1000,18513,1.0,0,0,3,0,74,1,18,570223.1185050136,394355.8048780488,500.0,18.513,4.0,0.25
3.0,1.5,1100,1751,2.0,0,0,3,160,7,0,7,583475.1987418453,662231.5294117647,440.0,1.5918181818181818,4.5,0.375
3.0,2.25,1440,7673,1.0,0,0,3,500,32,0,32,306368.0406504065,289447.0487804878,443.0769230769231,5.3284722222222225,5.25,0.5625
4.0,2.5,3120,14300,2.0,0,0,3,0,11,0,11,611821.4210526316,590589.0952380953,891.4285714285714,4.583333333333333,6.5,0.5
2.0,2.0,2260,9604,1.0,0,0,3,0,24,1,5,489242.0238095238,489242.0238095238,753.3333333333334,4.249557522123894,4.0,0.6666666666666666
4.0,2.5,2790,7956,2.0,0,0,3,0,9,0,9,306956.0,311282.93333333335,797.1428571428571,2.8516129032258064,6.5,0.5
1.0,1.0,1140,6700,1.5,0,0,3,0,94,1,35,570223.1185050136,606082.1632653062,570.0,5.87719298245614,2.0,0.5
3.0,2.25,1290,2500,2.0,0,0,4,0,27,0,27,573185.0026954178,1024997.5853658536,396.9230769230769,1.937984496124031,5.25,0.5625
5.0,1.75,1730,5200,1.0,0,0,4,680,36,1,14,315737.9310344828,334007.40625,629.0909090909091,3.005780346820809,6.75,0.2916666666666667
4.0,2.5,3160,11380,2.0,0,0,3,0,31,1,5,692567.8918918918,634856.3076923077,902.8571428571429,3.6012658227848102,6.5,0.5
4.0,2.5,2340,8990,2.0,0,0,3,0,11,0,11,339211.3264705882,339211.3264705882,668.5714285714286,3.841880341880342,6.5,0.5
3.0,1.5,1170,4950,1.0,0,0,4,0,54,1,13,854623.3027093596,673630.7692307692,468.0,4.230769230769231,4.5,0.375
2.0,1.0,1160,5000,1.0,0,0,4,0,77,0,77,576183.7791741472,552908.4521276596,580.0,4.310344827586207,3.0,0.3333333333333333
3.0,3.0,1970,24318,1.0,0,0,3,0,4,0,4,453958.47826086957,453958.47826086957,492.5,12.344162436548224,6.0,0.75
5.0,4.25,6490,10862,2.0,0,3,4,2550,23,0,23,1223622.0,1223622.0,1236.1904761904761,1.6736517719568567,9.25,0.7083333333333334
3.0,2.25,1410,1377,2.0,0,0,3,120,9,0,9,602238.7424242424,586241.8196721311,433.84615384615387,0.9765957446808511,5.25,0.5625
4.0,2.5,2430,5000,2.0,0,0,3,0,5,0,5,561804.3541666666,561804.3541666666,694.2857142857143,2.05761316872428,6.5,0.5
5.0,1.5,3360,5402,2.0,0,0,3,0,0,0,0,712166.302173913,657703.171875,1344.0,1.6077380952380953,6.5,0.25
3.0,2.5,1480,1663,2.0,0,0,3,300,2,1,102,576183.7791741472,428104.3859649123,422.85714285714283,1.1236486486486486,5.5,0.625
5.0,2.5,3200,6455,2.0,0,0,3,0,5,0,5,573991.6862745098,573991.6862745098,914.2857142857143,2.0171875,7.5,0.4166666666666667
3.0,2.5,2134,1984,2.5,0,0,3,0,6,0,6,611394.2276422764,624091.0333333333,609.7142857142857,0.92970946579194,5.5,0.625
3.0,3.25,1860,1787,3.0,0,0,3,0,7,0,7,428665.7159090909,386772.68253968254,437.6470588235294,0.960752688172043,6.25,0.8125
